DEPTH_LSF,UCAV,RHON,GR_RAB,GRMA,BPHI,TNPH,A40B,RES_BD,P16B,VCO,VSH
40.978,9.80607,1.833702,83.05523,57.87502,52.2606,53.2526,1.632399,1.829763,1.591359,,
41.1304,9.960941,1.837442,86.36227,55.967,47.8026,46.2712,1.631822,1.768749,1.583449,,
41.2828,10.40988,1.841077,87.52194,55.66935,52.2371,53.5226,1.652349,1.702966,1.547392,,
41.4352,10.27761,1.843542,87.23942,54.40223,49.6904,49.4173,1.634641,1.705528,1.565091,,
41.5876,10.14538,1.842688,89.10304,55.78045,49.6226,49.2769,1.635534,1.625335,1.595386,,
41.74,9.81996,1.842488,86.83928,58.28241,49.0217,48.3201,1.634377,1.608972,1.619169,,
41.8924,9.476089,1.847576,82.53645,58.60968,50.9193,51.5704,1.634497,1.269481,1.616383,,
42.0448,9.419537,1.852812,82.425,57.90626,49.6703,49.7333,1.64213,1.677212,1.621196,,
42.1972,9.532001,1.864302,83.76752,58.91143,52.6465,55.2332,1.648962,1.597437,1.615503,,
42.3496,9.559583,1.876977,83.74944,60.63878,52.2902,55.1564,1.648959,1.703378,1.615788,,
42.502,9.634216,1.883776,82.49108,60.98676,47.9102,48.079,1.657146,1.693457,1.62073,,
42.6544,9.719814,1.885696,80.75016,59.50169,51.828,54.7155,1.659537,1.884728,1.623891,,
42.8068,9.764683,1.910651,81.88303,58.71559,49.0582,50.9668,1.669041,1.877533,1.62941,,
42.9592,9.834053,1.932692,82.6815,59.11024,47.8183,49.7516,1.676024,1.650694,1.632205,,
43.1116,9.708889,1.947934,81.82217,59.77932,44.9852,45.7543,1.668299,1.670171,1.634174,,
43.264,9.544746,1.951421,83.38799,60.44765,46.8535,48.8617,1.673446,1.629389,1.647191,,
43.4164,9.318236,1.94528,83.72733,62.49893,44.6751,45.1835,1.672174,1.740773,1.649125,,
43.5688,9.235772,1.950802,83.46275,64.24667,45.7576,47.0654,1.673132,1.696392,1.657134,,
43.7212,9.174381,1.941105,82.7285,64.56188,43.6137,43.4469,1.677377,2.045475,1.655695,,
43.8736,9.23188,1.926161,79.62568,65.35866,48.5131,50.6566,1.661604,1.936123,1.65566,,
44.026,9.296875,1.889472,79.61603,63.62954,54.6569,60.1429,1.661254,1.666433,1.651747,,
44.1784,9.303758,1.86048,82.74284,61.74539,50.0232,50.6006,1.665807,2.121437,1.612235,,
44.3308,9.86828,1.821008,82.18458,58.39145,53.0156,54.0025,1.666774,1.982096,1.513529,,
44.4832,10.11561,1.787814,78.85269,56.00278,54.1994,54.6011,1.65754,1.689685,1.458428,,
44.6356,10.09878,1.748258,78.13119,55.93377,53.4824,51.7652,1.644012,2.149982,1.52329,,
44.788,9.938456,1.726259,80.63924,56.32542,54.0607,51.8041,1.611439,2.081958,1.559672,,
44.9404,10.1731,1.7176,83.37424,56.74423,56.5678,55.5507,1.6213,1.533786,1.510476,,
45.0928,10.39701,1.720367,82.08453,56.75349,57.9771,58.1144,1.616919,1.096468,1.499207,,
45.2452,10.23869,1.737633,77.96146,57.31026,51.3974,48.1283,1.622552,1.570088,1.502106,,
45.3976,10.48461,1.73789,78.58398,55.7626,56.7546,56.7848,1.619929,2.285074,1.504354,,
45.55,10.65635,1.726683,81.2233,53.74195,50.8324,46.8985,1.61462,1.48514,1.526852,,
45.7024,9.827541,1.716598,80.30827,51.6297,54.5494,52.1919,1.641606,1.267589,1.470397,,
45.8548,10.24228,1.722899,80.78535,54.65715,57.1953,56.8635,1.617462,1.311231,1.539095,,
46.0072,10.3165,1.706844,82.24641,55.96431,57.4717,56.6069,1.610239,1.439925,1.567104,,
46.1596,10.76209,1.728793,82.17612,56.7676,55.1639,53.6937,1.634207,1.678993,1.520649,,
46.312,11.4663,1.755209,82.6713,55.15527,57.2481,58.4663,1.62463,1.467166,1.544493,,
46.4644,11.29541,1.781232,82.9123,53.8381,52.9679,52.2675,1.625064,1.78141,1.554627,,
46.6168,11.23155,1.795323,83.15334,53.53754,51.537,50.5155,1.621191,1.707949,1.563968,,
46.7692,11.01609,1.825185,84.19153,50.96739,50.0077,49.2303,1.621503,1.447798,1.57311,,
46.9216,10.68036,1.82057,85.03833,52.4514,52.4875,53.0895,1.619163,1.495947,1.578224,,
47.074,10.46846,1.806751,86.41634,52.79087,49.3624,47.5519,1.619923,1.479922,1.576337,,
47.2264,10.07626,1.797341,86.20746,57.32605,53.6293,54.0399,1.613806,1.241555,1.588416,,
47.3788,10.14301,1.813025,83.77848,57.81332,52.6297,53.0138,1.61186,1.613053,1.590785,,
47.5312,10.22285,1.796388,83.37629,59.48131,52.5238,52.1544,1.6195,1.618627,1.574719,,
47.6836,10.52373,1.824597,84.73019,57.63134,50.4337,49.8818,1.627675,1.590069,1.555114,,
47.836,10.28271,1.832759,82.66008,57.61191,53.1189,54.6869,1.620475,1.573407,1.54817,,
47.9884,10.27624,1.819492,77.88517,57.56223,51.0581,50.6874,1.619903,1.902568,1.56823,,
48.1408,10.0525,1.810943,76.90302,59.03072,50.4362,49.3664,1.619853,1.445448,1.583451,,
48.2932,9.552587,1.803518,80.27437,59.83164,48.5142,46.1643,1.623617,1.622137,1.603925,,
48.4456,9.474379,1.792841,83.34361,60.24541,52.3739,51.7651,1.653495,1.586842,1.528632,,
48.598,9.471666,1.785278,84.53787,61.20998,54.2528,54.5822,1.666109,1.552054,1.523802,,
48.7504,9.266777,1.798642,84.74944,61.11364,50.917,49.6585,1.65338,1.993931,1.534826,,
48.9028,9.299069,1.790375,84.02742,59.719,52.1762,51.3456,1.634317,1.933775,1.596377,,
49.0552,9.51287,1.7959,83.26018,57.42978,51.1728,49.9572,1.625598,1.858081,1.623247,,
49.2076,9.414272,1.815465,84.02326,56.85205,51.6302,51.4574,1.630609,1.325985,1.599735,,
49.36,9.427089,1.819388,86.15208,57.41653,53.2255,54.2933,1.631997,2.001768,1.599207,,
49.5124,9.456972,1.829562,86.60687,58.08153,51.6186,52.0037,1.628664,1.774964,1.605057,,
49.6648,9.534372,1.835606,84.10938,59.77795,51.7926,52.5407,1.62294,1.455845,1.602636,,
49.8172,9.516251,1.853435,83.08089,60.48235,47.3571,46.1495,1.61461,1.62074,1.610728,,
49.9696,9.518438,1.850081,83.78871,61.6394,50.7611,51.4075,1.612518,1.644137,1.601114,,
50.122,9.546945,1.855964,82.93394,59.97375,49.0888,48.9227,1.606935,1.739364,1.587865,,
50.2744,9.467504,1.855354,82.22612,61.39377,51.444,52.7644,1.594485,1.918775,1.578647,,
50.4268,9.516497,1.867045,84.03468,62.49182,53.0968,56.1609,1.583573,1.698942,1.56793,,
50.5792,9.417868,1.86407,86.34474,64.21134,49.2804,49.5324,1.568059,1.595784,1.542087,,
50.7316,9.298453,1.864073,85.96597,63.33271,51.7113,53.5854,1.565952,1.731838,1.541135,,
50.884,9.244991,1.85217,83.85294,62.28755,51.6089,52.9129,1.533977,1.790287,1.490132,,
51.0364,9.203391,1.861635,81.85909,62.64473,51.2405,52.6779,1.514795,1.440101,1.4786,,
51.1888,9.197502,1.839288,81.60036,63.62398,53.3713,55.4128,1.499175,1.557177,1.468829,,
51.3412,9.20687,1.838572,82.99229,65.23511,54.0293,56.553,1.491841,1.499976,1.438631,,
51.4936,9.173744,1.830299,83.56866,64.93498,52.2396,53.0737,1.490989,1.511984,1.436936,,
51.646,9.121259,1.834542,83.22224,62.93791,50.3854,50.1845,1.48233,1.743159,1.450444,,
51.7984,9.232501,1.836174,82.58434,61.43982,51.0252,51.2891,1.481236,1.224207,1.434374,,
51.9508,9.255116,1.849722,83.08616,60.5397,50.4343,50.854,1.474339,1.615055,1.449701,,
52.1032,9.379997,1.835922,84.96433,62.28109,48.9365,47.9469,1.469069,1.623406,1.439162,,
52.2556,9.272818,1.845097,84.2084,63.12338,51.3105,52.1202,1.463758,1.61648,1.425787,,
52.408,9.293123,1.836512,82.2806,63.39737,53.3917,55.3265,1.462197,1.585063,1.412139,,
52.5604,9.265003,1.841075,83.37936,60.72673,53.6154,55.925,1.458151,1.422136,1.411685,,
52.7128,9.281456,1.833438,83.88268,60.61998,53.907,56.1023,1.460947,1.677462,1.42035,,
52.8652,9.264215,1.82248,81.60303,61.43286,50.3782,49.7111,1.455209,1.585154,1.426589,,
53.0176,9.308962,1.814765,81.18101,62.7291,55.4522,58.0299,1.462485,1.520225,1.433296,,
53.17,9.330009,1.810706,84.12517,60.95399,54.5758,56.2664,1.462517,1.557308,1.429589,,
53.3224,9.386878,1.800529,84.78441,60.11812,54.3748,55.459,1.466489,1.595155,1.426178,,
53.4748,9.412247,1.79905,81.53333,60.35738,53.7433,54.3064,1.475386,1.811753,1.431009,,
53.6272,9.37687,1.794407,81.9192,63.09941,51.2788,50.0675,1.489655,1.427307,1.408968,,
53.7796,9.307921,1.804955,85.42934,64.07396,53.6694,54.4339,1.487633,1.60129,1.42725,,
53.932,9.440249,1.821787,84.28135,65.76497,53.0536,54.1009,1.507415,1.515891,1.422355,,
54.0844,9.336253,1.830847,82.50269,62.48229,52.9709,54.3465,1.506745,1.379703,1.428307,,
54.2368,9.264691,1.851684,85.63508,62.56586,53.2943,55.827,1.530595,1.175864,1.445599,,
54.3892,9.252085,1.875704,87.18071,61.52916,47.1653,46.6298,1.550604,1.655586,1.480286,,
54.5416,9.298744,1.903934,85.12308,65.62004,50.038,52.3603,1.561456,1.533512,1.520253,,
54.694,9.349986,1.921584,83.55224,66.94418,52.3881,57.3465,1.604384,1.479577,1.584106,,
54.8464,9.295583,1.93933,82.32539,66.68806,46.7554,48.2546,1.642591,1.505157,1.648626,,
54.9988,9.099856,1.964503,82.73971,65.90337,46.255,48.3618,1.677074,1.509614,1.708813,,
55.1512,9.000207,1.991225,82.26846,64.43375,44.9103,47.1354,1.723565,1.726551,1.767493,,
55.3036,8.995619,2.000162,80.5946,64.54116,41.3545,41.9407,1.750825,1.786348,1.8048,,
55.456,8.937125,2.005724,82.40513,63.88811,43.8918,46.006,1.773667,1.950418,1.835544,,
55.6084,8.933754,2.012571,82.54275,64.42128,44.3879,47.0413,1.807199,1.862884,1.879288,,
55.7608,8.990417,2.011344,79.65668,63.39539,41.4921,42.487,1.81585,1.958026,1.89241,,
55.9132,9.01,2.001512,81.46384,62.37305,43.071,44.5749,1.827018,2.211999,1.895731,,
56.0656,9.018333,1.998773,85.89429,63.20583,43.4823,45.1242,1.83257,2.0036,1.904446,,
56.218,9.049543,1.983787,85.70812,62.32938,46.0298,48.6996,1.835483,2.109429,1.910205,,
56.3704,9.151865,1.978151,82.5398,63.55518,45.3085,47.3142,1.83051,2.218103,1.899491,,
56.5228,9.104797,1.980837,80.129,62.12748,42.8887,43.6245,1.831161,2.094689,1.889432,,
56.6752,9.099872,1.981045,78.26296,63.55414,44.2747,45.7685,1.828869,2.478747,1.877434,,
56.8276,9.082502,1.995263,79.73104,62.51334,46.5403,49.9906,1.820479,2.355058,1.867791,,
56.98,9.094389,2.002656,83.5192,61.81384,43.0452,44.5758,1.814348,2.018553,1.833563,,
57.1324,9.169505,2.00319,83.31256,61.24952,42.5502,43.8298,1.81468,1.981685,1.838933,,
57.2848,9.209056,2.001678,82.44109,62.10217,43.6858,45.5416,1.819817,2.107515,1.86247,,
57.4372,9.146248,2.00813,83.08047,59.8148,44.2618,46.6831,1.818819,2.052772,1.832493,,
57.5896,9.127254,2.003237,81.71932,59.62702,43.6669,45.5666,1.810177,2.082708,1.816104,,
57.742,9.176877,1.993446,82.38717,59.91115,41.4195,41.8362,1.804299,1.981047,1.782699,,
57.8944,9.276427,1.974413,87.9269,63.29533,43.7864,44.7862,1.800978,1.811634,1.768085,,
58.0468,9.424815,1.966546,91.91019,66.27673,48.1142,51.5708,1.793251,1.605707,1.751205,,
58.1992,9.541616,1.943405,89.25359,64.62558,51.6533,56.9701,1.782762,1.820809,1.720241,,
58.3516,9.471993,1.952994,84.5728,65.25347,46.0135,47.5538,1.784367,1.848121,1.712177,,
58.504,9.514682,1.946256,82.51089,62.17359,46.9219,48.7826,1.774656,1.704339,1.691031,,
58.6564,9.589649,1.941697,81.56238,62.41078,45.8118,46.8313,1.76982,1.828684,1.687995,,
58.8088,9.571244,1.938092,79.61513,59.07577,46.6953,48.1119,1.746102,1.970569,1.691691,,
58.9612,9.541628,1.943798,78.66956,60.15498,47.0789,48.9474,1.721103,1.816818,1.691088,,
59.1136,9.558741,1.942361,82.23186,60.67634,42.5168,41.883,1.694064,1.776751,1.676438,,
59.266,9.485763,1.940352,85.15471,64.19118,43.9077,43.8607,1.670397,1.770234,1.67757,,
59.4184,9.598911,1.931507,81.73257,64.64214,47.5892,49.3257,1.642568,1.920647,1.679778,,
59.5708,9.660305,1.923066,80.35477,64.89851,46.9064,47.9067,1.618869,1.760006,1.656151,,
59.7232,9.508886,1.919365,83.44087,63.69446,45.9447,46.2605,1.582682,1.652572,1.634675,,
59.8756,9.238256,1.899451,84.10465,62.45581,49.7034,51.6068,1.544529,1.982753,1.594687,,
60.028,9.122366,1.878075,85.59406,62.53132,49.105,49.7794,1.50119,1.54167,1.476321,,
60.1804,9.1275,1.861861,86.09726,62.98693,54.3864,58.2878,1.460871,1.828371,1.400059,,
60.3328,9.186556,1.851885,84.13008,65.15452,51.6138,52.9093,1.431793,1.459241,1.360233,,
60.4852,9.179585,1.833039,83.75387,65.25217,51.5561,52.0405,1.418369,1.435908,1.344659,,
60.6376,9.196038,1.83731,80.70448,64.68945,54.0027,56.4478,1.392697,1.584954,1.325127,,
60.79,9.176998,1.829674,77.23044,63.08189,53.6684,55.5113,1.380975,1.503719,1.322757,,
60.9424,9.164822,1.832858,78.15742,61.65715,56.6625,61.1927,1.38277,1.38265,1.324624,,
61.0948,9.163996,1.83378,80.8914,61.48759,55.4751,58.978,1.376357,1.580451,1.329224,,
61.2472,9.137706,1.826657,83.11304,60.88711,53.8711,55.7344,1.37148,1.460956,1.324613,,
61.3996,9.113928,1.815464,82.49522,62.32215,54.7194,56.7371,1.371533,1.53072,1.323146,,
61.552,9.098751,1.801128,80.93103,62.24508,52.1891,51.7958,1.370774,1.496809,1.330326,,
61.7044,9.107917,1.775618,81.57591,62.5438,59.3663,63.4896,1.369772,1.475906,1.331825,,
61.8568,9.13578,1.752799,81.81112,61.22176,56.1676,56.4403,1.371416,1.426133,1.328452,,
62.0092,9.181664,1.746331,79.63832,59.22806,61.9412,67.0601,1.370424,1.354785,1.327795,,
62.1616,9.203053,1.754483,77.50487,60.68576,74.1836,100.7804,1.363695,1.599268,1.329035,,
62.314,9.202679,1.763479,77.84184,62.46857,58.1636,60.5504,1.360007,1.372208,1.337559,,
62.4664,9.224508,1.772345,78.65846,64.69004,57.1008,59.019,1.364985,1.386166,1.33448,,
62.6188,9.259584,1.794713,79.23298,63.95006,56.5799,59.1429,1.365247,1.453723,1.339762,,
62.7712,9.263744,1.797176,80.95159,60.96535,56.248,58.6506,1.359945,1.310825,1.339059,,
62.9236,9.233226,1.790652,81.56763,59.68221,53.2291,53.0836,1.360591,1.460205,1.334059,,
63.076,9.30814,1.779271,79.53812,58.73042,57.2583,59.646,1.351479,1.288061,1.32504,,
63.2284,9.42979,1.772893,77.35791,59.78473,54.5418,54.5371,1.349851,1.384998,1.302823,,
63.3808,9.420938,1.761987,76.40937,60.57294,57.5942,59.4206,1.340107,1.242843,1.287438,,
63.5332,9.442751,1.761998,75.90611,60.81015,56.7752,57.9371,1.332016,1.281391,1.267756,,
63.6856,9.455626,1.753214,75.74414,63.5427,57.0189,57.9594,1.326276,1.320602,1.260997,,
63.838,9.594995,1.750286,76.61611,64.78781,56.6783,57.2193,1.326377,1.353907,1.256777,,
63.9904,9.620623,1.746583,78.78636,64.95947,60.5806,64.3171,1.327396,1.33194,1.256646,,
64.1428,9.673031,1.736372,81.33538,61.85826,56.0161,55.4449,1.324002,1.370489,1.262339,,
64.2952,9.740376,1.729139,84.15054,60.98045,59.9002,62.0691,1.334627,0.8954282,1.285725,,
64.4476,9.764253,1.742648,86.66698,61.55967,60.0021,62.9731,1.333004,1.224683,1.270641,,
64.6,9.775538,1.731562,86.91337,62.616,54.4295,52.6101,1.361111,1.222292,1.246402,,
64.7524,9.791245,1.749101,85.16032,61.34964,54.5255,53.4961,1.347574,1.667761,1.283977,,
64.9048,9.765001,1.761109,79.56307,62.67655,57.2207,58.6975,1.343,1.354092,1.295104,,
65.0572,9.780272,1.761005,75.18702,62.32194,50.1447,47.0955,1.338199,1.535891,1.304668,,
65.2096,9.720248,1.760886,79.04744,64.16784,56.8729,58.0598,1.335555,1.247808,1.301082,,
65.362,9.707344,1.770015,83.39433,62.9943,54.7493,54.7651,1.337771,1.224809,1.29128,,
65.5144,9.698541,1.747833,84.76408,62.25009,58.7029,60.7715,1.336843,1.231215,1.289963,,
65.6668,9.667,1.747144,84.8337,61.52451,56.9658,57.5807,1.332942,1.366049,1.288829,,
65.8192,9.618752,1.747812,83.04485,60.66897,59.0093,61.3454,1.337307,1.528747,1.286573,,
65.9716,9.589169,1.760086,82.10313,61.92044,58.9924,61.9445,1.334853,1.412395,1.289704,,
66.124,9.570252,1.762166,82.84019,61.52451,53.6253,52.5602,1.334014,1.307628,1.295927,,
66.2764,9.552503,1.7678,82.75829,63.55673,54.1652,53.6858,1.332343,1.299734,1.301802,,
66.4288,9.475503,1.781353,82.50254,65.6524,54.6633,55.1128,1.32977,1.333282,1.302224,,
66.5812,9.330603,1.784729,83.04704,67.75172,56.7075,58.8958,1.33067,1.346404,1.297727,,
66.7336,9.220823,1.775818,84.30792,68.10855,55.3137,55.992,1.329788,1.331884,1.293495,,
66.886,9.161455,1.795516,85.6753,66.81247,55.6697,57.5215,1.324137,1.416978,1.292293,,
67.0384,9.140536,1.799018,83.29014,66.56193,57.4913,61.0692,1.329148,1.466267,1.286981,,
67.1908,9.159686,1.805084,81.1375,65.32834,51.757,51.2495,1.323238,1.524225,1.285973,,
67.3432,9.145714,1.811548,81.74808,64.28976,57.8797,62.4679,1.319881,1.33936,1.283752,,
67.4956,9.14775,1.800093,80.97952,64.19477,54.5988,55.8293,1.319947,1.359075,1.280534,,
67.648,9.158125,1.79803,80.76895,63.93759,53.777,54.3186,1.325385,1.384778,1.277578,,
67.8004,9.123753,1.798327,81.82923,63.69136,54.1779,55.0196,1.323791,1.447016,1.278762,,
67.9528,9.116073,1.786131,81.50417,62.24508,55.2879,56.4112,1.321526,1.541358,1.275496,,
68.1052,9.178273,1.766045,80.06588,63.40243,61.3261,66.9279,1.321003,1.293601,1.272527,,
68.2576,9.18729,1.765702,79.9635,62.41426,54.1391,53.5534,1.325336,1.34299,1.266001,,
68.41,9.174113,1.770442,79.9634,62.22911,56.7746,58.3349,1.327969,1.295735,1.276267,,
68.5624,9.198236,1.783419,79.6776,61.6508,55.3595,56.4145,1.331493,1.351921,1.284963,,
68.7148,9.118965,1.786577,82.03892,63.5866,53.7559,53.7944,1.331984,1.403923,1.292235,,
68.8672,9.163747,1.800699,84.36211,65.83262,57.5185,61.2063,1.345552,1.490677,1.29556,,
69.0196,9.142812,1.810726,84.27113,66.96706,57.7924,62.2534,1.350989,1.456344,1.300193,,
69.172,9.131374,1.822542,81.69654,67.99953,54.524,56.7096,1.350672,1.427127,1.312083,,
69.3244,9.131249,1.836703,79.12907,67.56821,55.0467,58.321,1.357308,1.46039,1.324007,,
69.4768,9.094584,1.848711,78.4689,66.2635,52.0555,53.5298,1.368224,1.581499,1.332695,,
69.6292,9.100625,1.842161,78.74892,65.68411,51.472,52.2694,1.371969,1.688328,1.341349,,
69.7816,9.093906,1.841578,81.38324,66.07224,53.0964,55.0285,1.375857,1.693326,1.355327,,
69.934,9.101874,1.832893,84.01575,66.3129,53.7004,55.7095,1.382069,1.470474,1.359761,,
70.0864,9.100312,1.827819,83.52608,66.3118,54.042,56.0885,1.38084,1.569135,1.361072,,
70.2388,9.105309,1.822272,81.67858,65.43992,53.5926,55.0513,1.384281,1.533464,1.358697,,
70.3912,9.091251,1.812004,82.57532,66.80167,54.1395,55.5548,1.37305,1.452374,1.35698,,
70.5436,9.097591,1.812288,86.45464,66.31178,57.2588,61.2975,1.383892,1.409071,1.35378,,
70.696,9.023757,1.816192,88.71966,66.17328,53.4913,54.611,1.37255,1.475512,1.349125,,
70.8484,9.06958,1.812682,88.15973,64.28383,50.4598,49.4667,1.372454,1.425797,1.33953,,
71.0008,9.04708,1.822698,86.36088,64.17444,54.3275,56.3657,1.372378,1.428646,1.340549,,
71.1532,9.013333,1.817732,81.84648,63.50454,53.923,55.4289,1.364006,1.440942,1.330209,,
71.3056,9.019231,1.803626,77.97771,62.04864,53.9212,54.8076,1.363079,1.43745,1.321646,,
71.458,9.036375,1.807807,79.64312,61.1934,54.6174,56.2078,1.362516,1.477247,1.315865,,
71.6104,9.101604,1.799143,83.02869,60.73679,54.777,56.0997,1.352022,1.617206,1.311925,,
71.7628,9.148997,1.788948,84.59886,59.65504,56.3279,58.4036,1.35196,1.428606,1.30847,,
71.9152,9.189163,1.785667,82.77766,60.0063,56.3034,58.2038,1.358675,1.548507,1.308137,,
72.0676,9.207747,1.784587,78.23346,59.83142,58.9648,63.1774,1.347151,1.420382,1.305383,,
72.22,9.225207,1.774539,78.20916,61.20521,58.8095,62.3438,1.340848,1.434204,1.296526,,
72.3724,9.219375,1.773958,81.99493,60.45067,58.3935,61.5143,1.338631,1.321046,1.285357,,
72.5248,9.220621,1.77401,79.89104,58.64574,56.4375,57.8958,1.34016,1.497843,1.279475,,
72.6772,9.197029,1.763848,77.13346,58.64579,55.3908,55.5912,1.341621,1.467448,1.288556,,
72.8296,9.180997,1.77024,79.28255,58.05659,58.0085,60.597,1.340553,1.471318,1.302808,,
72.982,9.149377,1.787595,78.55035,60.61927,54.7867,55.6007,1.34445,1.487639,1.302364,,
73.1344,9.166391,1.782084,76.49322,60.73546,53.1012,52.5174,1.348072,1.410172,1.313619,,
73.2868,9.217501,1.792488,77.40778,61.89621,51.0287,49.5976,1.349191,1.326835,1.312404,,
73.4392,9.266145,1.795464,78.78288,60.68089,57.936,61.7415,1.36076,1.555058,1.311434,,
73.5916,9.214287,1.77763,79.52675,60.76099,54.3478,54.4115,1.344722,1.45556,1.309945,,
73.744,9.178753,1.767695,80.07101,60.62844,57.4815,59.4914,1.34726,1.346537,1.305478,,
73.8964,9.142754,1.773152,80.42076,62.03882,61.2661,67.2163,1.33801,1.376472,1.303273,,
74.0488,9.119127,1.767342,79.99252,62.31496,58.0039,60.4434,1.34575,1.43632,1.29386,,
74.2012,9.14126,1.779278,79.7011,63.18469,55.6953,56.8173,1.347583,1.375832,1.288904,,
74.3536,9.184795,1.791695,80.74517,63.98883,55.7839,57.5488,1.343934,1.367831,1.289885,,
74.506,9.202324,1.793604,81.42561,63.70276,53.8334,54.2246,1.350816,1.271693,1.290984,,
74.6584,9.217005,1.807938,80.99311,64.0165,53.617,54.4709,1.348009,1.346935,1.296535,,
74.8108,9.244748,1.82234,80.62509,62.15983,51.9174,52.2055,1.359527,1.46927,1.303638,,
74.9632,9.237509,1.827189,78.69115,63.3097,52.2373,52.9397,1.367258,1.268071,1.306341,,
75.1156,9.367709,1.82391,76.76734,62.88411,55.4739,58.502,1.382238,1.490993,1.318741,,
75.268,9.390313,1.825564,79.52538,63.63669,50.2811,49.6731,1.389204,1.423791,1.336589,,
75.4204,9.381563,1.831657,82.50932,62.91973,53.3461,55.0326,1.399621,1.48396,1.351166,,
75.5728,9.361876,1.847274,82.21237,62.4729,50.6221,51.0653,1.41081,1.399947,1.385834,,
75.7252,9.253917,1.841253,83.43604,64.80966,53.4923,55.7128,1.433028,1.489246,1.408364,,
75.8776,9.249063,1.851129,84.85488,65.78793,51.8563,53.2899,1.4383,1.417582,1.415281,,
76.03,9.244519,1.859337,84.41333,66.4532,55.963,61.176,1.450209,1.396119,1.432045,,
76.1824,9.165471,1.861406,82.75546,64.27214,50.1313,50.8133,1.457712,1.258734,1.442278,,
76.3348,9.177798,1.858864,79.40178,62.75852,52.9478,55.5263,1.462472,1.343394,1.450452,,
76.4872,9.10393,1.879315,78.14185,61.68604,53.1595,56.8298,1.46232,1.390757,1.447152,,
76.6396,9.107911,1.877929,80.28608,61.40503,50.9322,52.8226,1.461767,1.498923,1.439396,,
76.792,9.062854,1.87686,80.69019,63.27433,50.4897,52.0259,1.461062,1.453743,1.43231,,
76.9444,9.022494,1.891239,79.89553,63.48571,50.9323,53.3767,1.453354,1.581482,1.428225,,
77.0968,8.939792,1.88293,81.39846,64.54682,50.9175,53.0046,1.457409,1.530844,1.429307,,
77.2492,8.927187,1.880642,81.60126,64.68019,49.3168,50.2232,1.436914,1.547716,1.433565,,
